1963,36736,1,1,52,10
1979,77568,0,1,30,1230
1976,49187,0,1,63,81
1978,30168,1,0,51,154
1968,34053,0,1,14,63
1971,38196,1,1,20,30
1951,59412,0,0,56,90
1965,70924,0,0,41,635
1969,54165,0,0,72,127
1973,32300,1,0,1,13
1976,20180,0,0,27,18
1973,34961,1,0,77,45
1974,28440,1,0,87,38
1953,64504,1,2,81,986
1966,33564,0,1,51,61
1978,17345,1,0,79,4
1967,56320,0,1,11,201
1978,28647,1,0,54,19
1987,15038,1,0,93,4
1958,32173,0,1,0,18
1964,68316,0,1,54,806
1971,74538,0,0,21,380
1971,91700,0,0,58,576
1969,68695,0,0,3,458
1977,31056,1,0,99,5
1973,79593,0,0,70,350
1980,28071,0,0,65,39
1958,37334,1,1,44,26
1972,46423,1,1,6,68
1971,37126,1,0,9,45
1953,47703,0,1,95,359
1959,61180,0,1,70,403
1954,38998,1,1,92,34
1991,8028,0,0,62,73
1962,76081,0,0,85,292
1986,34728,1,0,2,14
1965,33168,0,1,0,80
1966,33585,0,1,91,30
1960,77037,0,1,3,463
1984,35196,1,0,68,75
1966,44529,0,1,98,538
1965,70924,0,0,41,635
1966,28764,1,1,16,8
1949,69098,0,0,82,1315
1970,25959,1,1,1,4
1983,27100,1,0,64,12
1985,70596,0,0,68,347
1974,42557,0,1,98,192
1951,53312,0,0,32,241
1952,72228,0,0,87,631
1987,67605,0,0,84,336
1949,62845,1,1,3,1099
1958,65196,0,2,34,743
1987,42000,0,0,23,124
1973,35860,1,1,37,15
1964,65526,0,1,22,397
1961,16860,1,1,19,10
1992,83528,0,0,7,530
1965,64176,0,1,52,1215
1956,22304,0,0,91,3
1978,67023,0,0,93,444
1971,32892,1,0,78,26
1966,70713,0,1,23,736
1955,59925,0,1,83,473
1953,39722,0,1,92,32
1958,46610,0,0,4,288
1961,88347,0,0,32,1050
1981,87171,0,0,27,1001
1976,26907,1,1,10,9
1968,50014,1,0,9,234
1978,41014,1,0,65,7
1965,66294,0,0,68,251
1971,36715,1,0,16,172
1956,79456,0,0,12,565
1982,40479,1,0,95,5
1970,75345,0,0,16,918
1977,54233,0,1,46,652
1970,24163,1,1,3,4
1958,84460,0,0,80,152
1983,43776,1,0,77,8
1958,71691,0,0,0,336
1973,85844,0,0,62,938
1974,39190,1,0,91,68
1959,71367,0,0,24,227
1972,38578,1,1,2,38
1965,57236,1,1,22,105
1979,61825,0,1,56,162
1958,79803,0,1,54,574
1986,80910,0,0,71,160
1982,27590,1,0,38,6
1979,56775,0,1,62,614
1975,83829,0,0,78,897
1979,54210,0,1,18,70
1986,38508,1,0,95,120
1970,53187,1,0,66,211
1972,30023,1,0,28,11
1960,76045,0,0,78,760
1952,50870,0,1,13,53
1970,15315,0,0,27,7
1974,65463,1,0,17,391
1965,66480,1,1,71,199
1954,76773,0,0,79,516
1983,81698,0,0,1,709
1973,54466,1,1,78,12
1960,98777,0,0,23,1000
1984,16269,1,0,75,19
1971,71819,0,1,70,1224
1983,33569,1,0,10,16
1983,36262,0,0,24,88
1966,22634,0,0,47,2
1978,47025,0,1,98,508
1968,70566,0,1,4,381
1979,31605,1,0,15,74
1973,52034,1,1,67,146
1979,48526,1,0,32,23
1954,46734,0,1,40,110
1962,39552,1,1,54,165
1966,86358,1,1,78,957
1977,46931,2,1,94,41
1985,16581,0,0,51,1
1952,63998,0,0,42,176
1951,67381,0,1,67,815
1967,25930,1,1,87,6
1978,42693,1,0,29,8
1976,85606,0,1,89,717
1985,72903,0,0,74,1067
1974,49669,1,0,97,166
1968,36778,1,1,63,29
1962,85696,0,0,88,714
1989,10979,0,0,34,8
1961,49678,0,1,81,229
1953,56129,0,1,65,320
1989,37155,1,0,51,23
1978,21282,1,0,76,1
1962,33419,0,1,76,56
1945,63285,0,0,84,508
1974,21255,1,0,56,29
1981,42162,1,0,31,46
1956,54450,1,1,0,454
1954,57744,0,1,91,350
1986,26576,1,0,40,10
1943,57513,0,0,59,735
1964,68142,0,1,96,897
1979,7500,0,1,61,5
1974,83145,0,0,14,777
1960,54197,0,1,16,162
1963,23091,1,1,98,35
1976,46049,1,1,11,342
1974,56715,0,0,52,258
1961,79410,0,0,19,658
1951,57304,0,1,61,356
1965,44375,0,1,73,213
1956,54450,1,1,0,454
1965,59594,0,1,74,457
1994,80685,0,0,55,241
1974,40344,0,1,48,210
1972,62710,0,1,53,441
1968,48985,0,1,13,19
1968,35322,1,2,34,28
1948,77142,0,0,54,476
1969,81657,0,0,69,364
1996,14421,0,0,81,0
1974,20130,0,0,99,0
1990,74214,0,0,3,863
1957,66726,1,1,61,349
1979,23724,1,0,65,5
1960,47353,0,1,93,184
1952,33444,1,1,24,8
1981,54386,0,1,8,277
1981,28510,1,1,72,44
1991,90638,0,0,29,1156
1950,48070,0,1,33,373
1957,43140,0,1,68,134
1961,54959,0,1,55,1148
1958,15056,1,1,76,6
1971,26954,1,0,17,4
1985,22327,1,0,94,5
1965,44393,1,1,86,24
1952,62000,0,1,25,899
1962,31497,0,1,22,108
1974,45894,0,2,15,27
1970,78579,0,0,35,816
1969,67369,0,1,81,1298
1960,58401,0,1,55,10
1952,62307,0,1,94,87
1969,43641,1,1,50,57
1968,63841,0,1,64,635
1965,46891,0,1,91,43
1969,70091,1,0,11,964
1972,78075,0,0,72,572
1961,59184,0,1,6,341
1977,54809,1,1,0,63
1959,58113,0,1,66,221
1958,51412,0,1,42,140
1979,15287,1,0,60,1
1957,66636,0,0,64,291
1956,50965,0,1,87,544
1965,84618,0,0,96,684
1990,18351,0,0,1,1
1957,40451,0,2,54,35
1965,36317,0,1,53,87
1957,42213,0,1,96,309
1955,65748,0,1,58,172
1972,77044,0,1,12,625
1969,74918,0,0,78,972
1972,56721,1,1,64,157
1975,42160,1,1,26,48
1965,61559,0,1,8,279
1963,33629,1,1,49,132
1991,68682,0,0,56,919
1963,34377,0,1,55,62
1986,8940,1,0,25,1
1973,26228,1,0,50,2
1957,77297,0,0,84,408
1981,40211,1,1,30,51
1958,33438,1,1,81,62
1959,75032,0,1,74,952
1955,61284,0,0,76,618
1986,22518,1,0,36,11
1975,54730,0,1,64,318
1955,38452,1,1,62,56
1971,44421,1,1,53,110
1986,38197,1,0,86,23
1978,41986,0,1,15,27
1983,28427,1,0,67,18
1976,37395,1,0,47,18
1971,64722,1,0,47,303
1956,55249,0,1,81,97
1972,84906,0,0,98,997
1989,28691,1,0,56,5
1952,44213,1,1,48,95
1984,25707,1,0,18,1
1967,59062,2,1,74,46
1962,76624,0,1,68,411
1947,66000,0,0,36,244
1978,27683,1,0,90,152
1971,1730,0,0,65,1
1992,7500,1,0,63,10
1968,40521,1,1,82,12
1973,20427,1,0,63,5
1975,65106,0,1,55,790
1965,69969,0,0,64,882
1952,67433,0,2,51,615
1967,77766,0,1,97,1004
1972,74716,0,1,92,133
1963,68118,0,1,51,595
1970,55158,1,1,72,293
1955,62972,0,1,39,313
1975,74190,0,1,49,151
1976,39356,1,1,21,15
1969,76653,0,0,91,736
1973,35860,1,1,37,15
1983,90687,0,0,98,982
1982,73450,0,0,85,1142
1960,31454,1,1,40,28
1952,47139,1,1,2,46
1975,83829,0,0,78,897
1963,53378,1,1,41,489
1970,19656,1,0,94,25
1948,45579,0,1,10,145
1958,85485,0,0,73,630
1944,55956,0,0,22,760
1963,64191,0,1,30,420
1972,38808,1,0,21,125
1966,57183,1,1,51,464
1968,23748,1,0,97,6
1971,66303,0,1,56,1090
1975,37368,1,0,4,3
1964,40800,1,2,77,24
1978,71847,0,0,95,737
1975,46149,0,1,36,254
1983,78687,0,0,13,817
1971,49118,0,0,90,620
1957,37633,1,1,49,13
1951,39767,0,0,18,113
1951,26997,0,0,89,7
1970,33986,1,0,43,16
1972,57091,0,1,82,462
1969,46831,1,1,84,22
1972,83151,0,0,80,968
1971,52531,0,0,68,283
1956,15759,0,0,12,1
1971,22804,1,0,75,14
1973,43050,1,0,10,30
1977,42997,1,1,91,4
1963,48918,1,1,21,52
1954,60033,0,1,28,62
1978,34043,1,0,97,20
1966,57811,0,1,49,545
1946,78569,0,0,14,558
1978,7500,1,1,5,6
1971,157733,1,0,37,39
1953,94384,0,0,62,1111
1985,23148,0,0,83,4
1970,44267,1,1,48,183
1979,71626,0,0,94,546
1966,60894,0,1,61,606
1976,50200,1,1,70,266
1965,81051,0,0,43,1142
1982,65169,0,0,23,1074
1972,59868,0,1,37,771
1960,65695,0,1,50,371
1956,64857,0,0,78,556
1965,45143,0,1,74,202
1955,74805,0,1,14,209
1989,59060,1,0,77,35
1962,27238,1,1,39,37
1965,47009,0,1,89,171
1973,46094,1,1,62,12
1972,40321,1,1,59,44
1984,37235,1,0,68,20
1960,81843,0,0,13,779
1958,46692,0,1,37,170
1968,77382,0,1,36,491
1977,37774,2,0,28,173
1974,18393,1,0,2,7
1962,72828,0,1,17,1205
1982,24711,0,0,86,10
1975,45503,1,0,54,97
1982,6560,0,0,2,67
1945,71604,0,0,3,345
1979,27244,1,0,84,6
1969,48752,1,1,8,73
1962,71434,0,1,4,711
1948,90842,0,0,57,774
1978,88097,1,0,24,163
1975,51948,0,1,51,82
1982,71853,0,0,29,358
1983,35876,0,0,13,66
1952,40049,0,1,23,13
1982,39660,1,0,36,139
1962,50127,0,1,88,274
1977,43263,0,1,2,262
1949,62845,1,1,3,1099
1990,18929,0,0,15,32
1982,24367,1,0,58,2
1975,33249,1,0,11,6
1959,26887,0,1,27,6
1983,50150,0,0,32,135
1976,62061,0,1,12,641
1962,85696,0,0,88,714
1956,76542,0,0,91,794
1993,70515,0,0,12,420
1987,18227,1,0,21,1
1965,69139,0,1,23,86
1982,69109,0,0,10,823
1962,69627,0,1,35,231
1978,38136,1,0,69,8
1946,62159,0,0,68,182
1963,80695,0,0,85,557
1971,33316,1,1,34,79
1968,58554,1,1,55,368
1992,17256,1,0,10,6
1974,53034,1,1,30,160
1950,52203,0,0,36,488
1977,59601,0,1,14,691
1958,75154,0,1,79,543
1976,47025,0,1,52,254
1973,37971,1,0,97,5
1968,41335,1,0,24,112
1958,67267,0,1,0,134
1975,57338,0,1,96,143
1960,50523,1,1,89,51
1965,35791,2,1,94,27
1960,50611,0,1,98,459
1969,56242,0,1,72,689
1960,48904,0,1,1,283
1975,56243,1,2,26,347
1985,21355,1,0,5,5
1971,57420,0,1,22,280
1955,46390,0,1,56,95
1956,54342,1,1,74,84
1973,20895,1,0,24,18
1948,92344,0,0,9,992
1976,26907,1,1,10,9
1980,44964,1,1,35,19
1979,75507,0,0,56,709
1972,53761,1,1,7,158
1973,22682,1,0,51,10
1972,38887,1,0,17,25
1975,41658,1,1,30,8
1972,29791,1,0,21,14
1956,63915,0,2,2,622
1974,39996,1,1,85,11
1972,26759,1,0,65,25
1968,63841,0,1,64,635
1969,51039,1,1,11,100
1961,60544,1,1,92,201
1972,65685,0,1,54,642
1953,37716,0,1,4,97
1957,36864,0,1,53,204
1970,44511,1,0,39,513
1967,36947,1,1,49,88
1951,47352,0,1,70,172
1953,67087,0,1,40,329
1950,57045,0,1,40,296
1953,36957,1,1,43,100
1977,69389,0,1,17,422
1972,80134,1,0,40,1218
1969,43142,1,1,84,5
1944,80589,0,0,25,507
1990,34412,1,0,62,52
1979,57537,1,0,83,191
1966,22634,0,0,47,2
1948,51315,0,0,45,68
1972,36026,2,1,34,20
1973,24639,1,1,3,20
1972,34578,2,1,1,7
1972,65704,0,0,18,279
1966,63810,0,1,45,977
1969,54132,0,1,81,30
1959,18690,0,0,77,6
1970,28164,1,0,23,3
1974,34596,1,0,48,14
1972,43269,1,0,61,10
1958,38741,1,1,60,7
1972,31907,0,0,75,33
1983,27100,1,0,64,12
1973,31163,1,0,54,2
1985,92533,0,0,84,693
1973,34853,1,1,75,9
1967,70844,1,1,16,129
1979,31086,1,1,79,16
1961,60544,1,1,92,201
1986,20491,0,0,16,5
1964,42523,0,0,96,14
1983,39922,1,0,30,29
1952,33402,1,1,60,26
1949,36408,1,1,11,9
1979,21645,1,0,75,14
1948,78427,0,0,36,972
1946,82657,0,0,71,966
1958,51876,0,0,88,99
1971,78041,0,0,93,482
1957,52852,0,1,93,714
1982,70038,0,0,54,587
1973,69401,0,1,41,399
1972,46053,1,0,46,56
1965,77343,0,0,28,227
1953,73892,0,0,40,703
1967,40304,1,0,82,37
1965,32727,0,0,38,167
1969,68695,0,0,3,458
1971,43300,0,1,87,91
1972,26290,1,1,49,15
1970,93790,0,0,16,1302
1974,38410,0,0,65,153
1950,64866,0,1,9,508
1959,57957,0,1,24,290
1955,46015,1,1,25,38
1978,16531,1,0,43,2
1986,28072,1,0,10,30
1963,49476,0,1,29,386
1953,50725,0,1,45,443
1952,83844,0,0,57,901
1950,41145,1,1,20,9
1970,67419,0,1,29,846
1970,23162,1,1,82,8
1977,34380,1,0,68,72
1966,34704,0,1,65,29
1969,94871,0,2,99,169
1958,65148,0,1,9,460
1954,39898,0,1,20,69
1956,64857,0,0,78,556
1970,59892,0,1,26,73
1987,41020,0,0,68,112
1961,57072,0,1,79,944
1979,60474,0,1,25,265
1960,62807,0,1,83,526
1981,19414,1,0,32,2
1980,19107,1,0,49,2
1976,75484,0,1,50,378
1976,70379,0,1,84,553
1970,79419,0,0,96,751
1946,64014,2,1,56,406
1955,76998,0,1,85,1449
1972,49854,1,0,63,123
1971,60585,1,1,17,267
1950,42873,1,1,11,209
1988,87679,0,0,62,1259
1978,57867,1,0,48,344
1990,35765,1,0,86,22
1959,65492,0,0,73,247
1977,32952,1,0,36,38
1969,53374,0,1,34,896
1959,71706,0,1,16,931
1988,68487,0,0,48,758
1975,53253,1,1,61,216
1973,31163,1,0,54,2
1977,42014,1,0,56,244
1973,54108,1,1,74,539
1955,49667,0,0,35,1181
1974,63206,0,0,65,750
1972,57136,1,1,48,306
1975,46772,0,1,88,350
1971,78931,0,0,19,331
1958,53977,0,1,21,620
1988,84219,0,0,27,434
1975,46098,1,1,86,57
1965,73538,0,1,92,811
1986,79529,0,0,1,423
1977,20981,0,0,14,2
1980,51766,1,0,74,60
1962,55759,0,1,84,675
1978,33039,1,0,4,30
1972,37787,1,0,50,40
1970,27242,1,0,2,3
1983,87188,0,0,73,910
1971,69930,0,0,21,252
1976,37697,1,0,82,34
1973,37401,1,0,14,19
1973,3502,1,0,56,2
1976,58597,1,1,20,490
1948,82032,0,0,54,332
1958,28087,1,1,77,53
1987,74004,0,0,5,784
1960,19740,0,1,65,7
1975,57036,0,1,33,1171
1958,53083,1,1,65,215
1975,69283,0,1,41,674
1975,46098,1,1,86,57
1988,23331,1,0,92,5
1988,23331,1,0,97,104
1989,9255,1,0,91,9
1959,67786,0,0,0,431
1971,71969,0,1,59,1000
1967,59235,1,0,4,448
1989,31928,1,0,5,33
1961,74881,1,1,48,505
1978,65819,0,0,99,267
1953,51411,1,2,81,14
1964,51983,0,1,95,631
1986,42386,1,0,43,65
1987,30390,0,0,5,10
1963,30983,0,0,50,51
1957,66033,0,1,76,293
1975,37284,1,1,46,11
1951,57530,0,1,68,50
1965,76800,0,0,33,173
1956,63943,0,1,50,423
1962,76081,0,0,85,292
1974,67445,0,1,63,757
1967,37054,1,1,89,12
1962,47175,1,1,81,167
1976,31859,1,0,77,3
1961,27215,2,1,50,30
1976,70179,0,1,10,532
1983,39922,1,0,30,29
1976,49681,0,2,66,411
1988,24645,1,0,16,5
1954,79865,0,1,12,71
1985,44322,1,0,30,46
1952,47958,0,1,8,268
1964,63972,0,1,93,928
1954,75315,0,1,14,459
1950,55517,1,1,53,483
1957,75283,1,2,26,733
1946,82800,0,0,23,1006
1954,38998,1,1,92,34
1991,90638,0,0,29,1156
1986,27161,1,0,41,7
1977,42014,1,0,56,244
1960,38201,0,1,19,233
1982,45203,2,0,4,35
1947,81574,0,0,89,1252
1992,34935,0,0,71,34
1976,60482,0,1,81,255
1956,34633,2,1,31,8
1947,78093,0,0,53,368
1950,82460,0,0,78,255
1966,45903,0,1,80,33
1987,81361,0,0,18,163
1973,35860,1,1,37,15
1952,40442,1,1,52,45
1965,61482,0,0,39,48
1980,34968,1,0,11,158
1987,75794,0,0,33,754
1962,31497,0,1,22,108
1955,74268,0,0,83,199
1988,13724,1,0,43,2
1965,45143,0,1,74,202
1967,52569,0,1,54,85
1973,48432,0,1,3,322
1960,17144,1,1,96,18
1984,36108,1,0,68,141
1971,76445,1,0,2,739
1975,36663,1,0,40,18
1965,53843,0,1,64,378
1956,90226,0,0,26,1083
1955,70638,0,0,69,1016
1960,44512,1,1,57,23
1961,27116,1,1,78,12
1963,54072,1,1,71,35
1977,71855,0,1,59,548
1990,51250,1,0,28,342
1973,60432,0,1,61,365
1964,65526,0,1,22,397
1988,68655,0,0,95,456
1978,12393,0,0,38,5
1990,64509,0,0,19,836
1975,33955,1,0,92,100
1977,31353,1,1,24,10
1984,55434,1,0,21,238
1983,28359,1,0,35,6
1987,57100,1,0,9,158
1965,69139,0,1,23,86
1956,52973,0,1,92,856
1965,51717,0,1,55,98
1971,18793,1,0,14,4
1982,66664,0,0,78,398
1959,50664,1,1,64,313
1963,54414,1,1,49,109
1952,54549,0,1,8,216
1971,47111,0,1,35,595
1963,41003,0,0,11,123
1982,19444,1,0,8,16
1976,36301,1,0,53,11
1947,73059,0,1,36,410
1969,42731,1,0,64,159
1959,52854,1,1,43,105
1978,22775,1,0,40,5
1948,46681,0,2,52,269
1955,59821,0,1,11,629
1954,50002,0,1,21,443
1945,69755,0,0,23,217
1969,44078,1,1,17,24
1976,30560,1,0,6,9
1969,35924,1,1,56,8
1964,64140,0,2,71,1459
1981,56386,1,1,51,230
1979,24594,1,0,94,1
1981,75774,1,0,27,340
1960,39228,0,0,1,7
1974,58494,0,1,56,298
1981,58684,0,0,71,479
1967,57136,0,0,18,267
1950,56551,1,1,48,67
1982,22448,1,0,86,3
1961,82014,0,0,48,980
1963,34213,1,1,2,50
1977,157146,0,0,13,1
1947,25358,0,1,57,19
1978,35544,1,0,77,30
1954,36634,0,1,0,213
1954,62670,0,1,57,539
1972,50334,0,1,24,284
1981,72066,0,0,55,1003
1958,50729,1,1,62,239
1968,34916,2,0,89,51
1976,64892,0,1,77,527
1966,43602,1,1,45,19
1989,33996,0,0,46,40
1985,41473,1,0,80,21
1967,63246,0,2,60,593
1959,36732,1,1,71,21
1970,69084,1,0,43,1181
1967,77766,0,1,97,1004
1985,37929,0,0,49,202
1951,86610,0,0,66,446
1986,80141,0,0,20,1184
1955,72635,0,0,54,390
1970,69016,0,1,61,726
1991,20193,0,0,18,8
1975,27573,1,0,45,50
1979,15862,1,0,26,1
1976,49544,1,0,0,308
1980,33228,1,0,28,22
1978,70440,0,0,49,690
1971,38232,1,1,84,43
1955,22554,1,1,38,27
1983,23536,1,0,53,6
1952,49413,0,1,88,205
1969,42231,1,1,99,24
1980,78789,0,0,12,667
1968,56534,0,1,35,691
1971,58350,0,1,5,493
1989,81217,0,0,77,493
1951,49090,0,1,45,494
1987,61787,0,0,71,621
1985,18169,1,0,40,9
1981,24336,1,0,82,1
1990,18222,0,0,70,12
1952,62335,0,1,87,243
1971,42033,1,1,95,11
1983,86580,0,0,72,532
1957,41437,1,1,5,29
1951,73705,0,2,86,612
1976,61064,0,1,80,387
1955,38452,1,1,62,56
1989,18358,1,0,49,6
1973,55012,0,1,85,582
1973,9722,1,0,7,6
1984,38175,1,0,6,70
1956,58656,0,1,25,962
1965,52117,0,1,55,112
1978,64813,1,0,81,293
1973,54222,0,1,98,199
1986,83512,0,0,31,1060
1959,77520,0,1,30,940
1978,41154,0,1,98,44
1966,80398,0,0,92,342
1992,18746,1,0,41,2
1984,35196,1,0,68,75
1956,60230,0,1,78,520
1977,22108,1,1,46,5
1974,44392,1,1,71,87
1976,55424,0,1,6,462
1979,17688,1,0,82,2
1983,92491,0,0,71,979
1991,90273,0,0,32,704
1962,82571,0,0,28,861
1982,38513,1,0,20,172
1979,16653,1,0,10,5
1955,42586,1,1,7,194
1965,23529,0,1,67,9
1961,74881,1,1,48,505
1951,71107,0,1,61,533
1964,46910,1,1,36,48
1959,18690,0,0,77,6
1955,37244,1,1,90,18
1966,82427,0,0,35,482
1958,75342,0,1,38,204
1954,70044,0,1,46,1073
1967,79146,1,1,33,245
1963,77437,0,0,70,560
1959,54984,0,1,51,173
1971,42403,1,0,18,22
1964,55761,0,1,97,136
1983,37292,1,0,32,275
1945,45576,0,0,9,56
1947,70321,0,0,6,303
1969,58086,0,1,80,708
1952,81795,0,0,74,324
1947,28389,0,0,49,1
1946,66835,0,0,21,620
1969,69901,0,1,95,312
1949,80360,0,0,56,1493
1961,63342,0,1,48,918
1974,44989,0,1,26,98
1980,31859,1,0,3,3
1949,51569,0,1,39,380
1971,30372,1,1,33,15
1979,16014,1,1,42,3
1968,41120,1,1,80,24
1971,39763,1,0,9,80
1955,38725,1,1,52,31
1972,77981,1,0,78,138
1964,62905,0,1,68,166
1979,13533,1,0,45,12
1975,59481,0,1,47,178
1977,72117,0,1,34,707
1986,21955,1,0,81,5
1956,67131,0,1,72,465
1980,36802,1,0,23,16
1982,71853,0,0,29,358
1961,28249,0,0,80,1
1975,47808,0,1,30,123
1974,25509,1,0,15,40
1946,51012,0,0,86,102
1985,70596,0,0,68,347
1952,85431,0,0,54,376
1967,42664,0,1,44,21
1955,42586,1,1,7,194
1985,29760,1,0,87,64
1977,28973,0,0,59,206
1973,39435,1,0,16,71
1984,65370,0,0,1,71
1979,20194,1,0,64,0
1976,42473,1,1,72,93
1968,64590,0,0,98,920
1959,71232,0,1,91,653
1971,34600,1,1,8,199
1967,46904,1,1,20,153
1973,49094,0,1,6,376
1983,36075,1,0,54,46
1979,60839,1,1,72,600
1979,77298,0,1,46,425
1950,34026,1,1,11,18
1963,48918,1,1,21,52
1962,82122,0,0,89,734
1976,37697,1,0,82,34
1952,34074,1,1,69,135
1960,28520,1,1,55,11
1955,62535,0,1,13,163
1977,36273,1,0,80,29
1964,63404,0,2,97,734
1981,75774,1,0,27,340
1976,78416,0,1,99,453
1974,75702,0,1,87,1073
1951,59385,1,1,85,135
1966,37070,1,1,30,231
1951,44689,1,1,82,18
1958,53977,0,1,21,620
1966,7144,0,2,92,81
1964,18701,1,1,95,12
1956,90369,0,0,2,292
1974,63159,0,0,74,965
1966,37758,1,1,49,27
1963,46757,0,1,71,777
1969,79734,0,0,72,572
1992,63207,0,0,68,438
1954,72071,0,1,4,531
1983,21840,1,0,80,17
1982,58582,0,1,15,402
1951,72282,0,0,70,503
1956,50387,0,2,91,369
1961,32583,1,1,10,5
1962,62568,0,1,99,362
1971,44635,1,1,25,56
1971,33316,1,1,34,79
1968,63967,0,1,57,387
1978,52513,0,0,84,367
1969,25293,1,0,51,15
1965,54111,0,1,97,267
1986,78394,0,0,13,298
1958,80739,0,0,92,674
1975,22669,1,0,30,16
1987,29236,1,0,30,37
1959,44911,0,1,11,159
1962,54693,0,1,72,686
1974,48186,1,0,39,97
1977,54809,1,1,0,63
1978,41580,1,1,15,56
1970,80336,0,0,12,209
1957,47743,0,1,56,198
1955,62972,0,1,39,313
1954,57333,0,1,55,941
1982,32313,1,0,60,86
1953,84953,0,0,73,167
1968,27071,1,0,90,8
1957,68148,0,0,86,389
1965,65735,1,1,37,239
1975,86836,0,0,7,179
1963,4023,1,1,29,5
1990,30093,0,0,19,2
1966,57705,0,1,14,383
1988,25008,1,0,72,2
1995,83257,0,0,56,536
1975,22280,1,0,85,2
1978,72159,0,0,62,322
1961,64260,0,0,1,539
1984,82733,0,0,28,712
1971,74290,0,1,70,1121
1951,58217,2,1,84,68
1976,21024,0,0,89,36
1972,70116,0,0,73,707
1985,54006,1,0,42,174
1966,69063,0,1,16,666
1975,11448,0,0,16,0
1979,61825,0,1,56,162
1971,70886,1,0,65,407
1982,69109,0,0,10,823
1973,60208,1,1,13,488
1968,32889,1,1,78,28
1984,34738,1,0,51,3
1971,30538,1,0,27,284
1977,82326,0,0,30,938
1967,26642,1,0,71,13
1964,69932,0,1,97,412
1972,44503,1,1,83,31
1948,60200,0,1,3,502
1952,49638,0,1,71,18
1987,23830,0,0,3,1
1959,33051,0,0,15,100
1958,72905,0,0,52,407
1951,69702,0,1,8,664
1975,70300,1,0,89,1045
1984,70643,0,0,66,1218
1969,30396,1,0,22,15
1968,50616,0,1,56,128
1969,62772,0,1,74,581
1985,30298,0,0,48,6
1984,52413,1,0,67,185
1957,44155,1,1,24,22
1971,86979,0,0,67,584
1975,76532,1,1,38,355
1982,42081,1,0,86,175
1988,67546,0,0,90,864
1989,88420,0,0,87,957
1985,31158,1,0,62,25
1968,61671,0,1,23,641
1974,69719,0,0,99,273
1949,49160,0,1,29,122
1978,24882,1,0,52,1
1954,90933,0,0,90,1020
1945,113734,0,0,9,6
1950,59292,0,1,71,378
1964,45759,1,1,13,42
1983,22148,0,0,16,15
1987,73395,0,0,94,272
1971,29819,1,0,77,9
1968,45688,0,1,20,279
1954,62820,0,0,51,398
1971,60491,0,1,81,637
1986,33235,1,0,71,45
1959,35701,0,0,36,21
1980,31535,1,0,95,15
1960,92556,0,0,32,493
1970,67384,0,1,32,957
1971,80573,0,0,85,829
1967,77870,0,1,93,1017
1963,52278,0,1,24,953
1968,57107,0,1,44,159
1990,18929,0,0,15,32
1981,36038,1,0,82,23
1976,20180,0,0,27,18
1965,34230,1,1,72,15
1977,31878,0,1,7,23
1972,70932,0,1,57,200
1956,91249,0,0,84,1324
1943,77598,0,0,53,1193
1959,80982,1,1,48,505
1977,22701,1,0,2,2
1969,55212,0,1,65,1103
1970,70617,0,0,45,353
1957,64849,0,0,42,652
1965,62694,1,1,29,379
1974,61917,1,1,83,46
1947,67472,0,1,93,162
1982,21059,1,0,40,8
1968,29543,2,0,47,17
1951,75903,0,1,50,340
1975,34984,1,1,40,8
1956,54998,0,1,3,154
1949,54356,0,1,62,710
1959,34242,0,1,25,8
1973,25410,1,0,48,2
1984,73356,0,0,56,1050
1950,28320,0,1,68,19
1977,23763,1,0,64,22
1984,72570,0,0,67,274
1976,34529,1,0,94,68
1951,70792,0,0,82,344
1982,63211,0,0,3,145
1974,83891,0,1,24,217
1968,36065,1,1,54,18
1954,39898,0,1,20,69
1940,51141,0,0,96,144
1976,56939,0,1,19,256
1951,80872,0,0,60,483
1976,72335,0,0,2,1285
1964,61798,0,0,13,338
1950,76842,0,0,37,605
1976,29478,1,0,59,8
1956,46998,0,1,55,172
1990,96843,0,0,60,448
1950,56551,1,1,48,67
1965,70053,0,1,38,512
1962,71670,0,0,8,1462
1978,44359,1,1,19,20
1952,40887,1,1,32,50
1966,48877,0,1,27,102
1947,74485,0,0,58,499
1972,64474,0,1,59,381
1963,77226,0,1,29,631
1949,72643,0,0,60,526
1978,85738,0,0,41,913
1966,55686,0,1,27,673
1983,39062,1,0,28,23
1971,34600,1,1,8,199
1975,40794,0,1,18,261
1971,54690,1,1,76,111
1969,4428,0,1,0,16
1963,32632,0,0,32,63
1968,38236,1,1,2,58
1979,36781,1,0,16,29
1984,31385,1,0,56,3
1984,24570,1,0,97,28
1974,25509,1,0,15,40
1951,94642,0,0,35,879
1962,58646,0,1,3,62
1975,53201,1,1,49,280
1957,21994,0,1,4,9
1978,57113,1,1,45,182
1991,51373,0,0,37,83
1986,23477,1,0,39,38
1956,58116,0,1,38,228
1963,72968,0,0,8,1092
1971,39791,0,1,89,85
1947,91712,0,0,47,1276
1958,94472,0,1,75,1017
1960,13672,1,1,86,6
1980,96547,0,0,4,448
1975,79205,0,0,73,504
1975,56559,0,1,46,226
1973,32644,1,0,38,239
1980,67506,0,1,73,90
1970,24206,1,0,66,7
1967,28420,1,0,36,4
1970,22979,1,0,29,16
1966,33279,0,0,29,10
1972,46423,1,1,6,68
1977,30368,0,1,97,35
1970,63684,0,1,61,575
1964,41638,0,1,68,315
1959,68805,0,1,73,182
